customer_id,name,age,gender,city,income
676,Neha,64.0,Female,Hyderabad,101835.0
677,Satish,33.0,Male,Chennai,142232.0
678,Dinesh,22.0,Male,Indore,181162.0
679,Mamta,52.0,Female,Delhi,177547.0
680,Sandeep,29.0,Male,Surat,169960.0
681,Deepa,42.0,Male,Chandigarh,63732.0
682,Harish,38.0,Male,Chandigarh,66305.0
683,Mohan,53.0,Male,Nagpur,197109.0
684,Sanya,40.0,Male,Pune,29346.0
685,Pooja,33.0,Female,Hyderabad,20587.0
686,Sandeep,56.0,Male,Chandigarh,32763.0
687,Ishaan,62.0,Male,Hyderabad,
688,Yogesh,59.0,Male,Bhopal,187188.0
689,Yogesh,,Male,Pune,140987.0
690,Kavya,31.0,Female,Surat,111353.0
691,Mamta,48.0,Female,Bhopal,115648.0
692,Deepa,22.0,Female,Jaipur,45556.0
693,Diya,,Female,Ahmedabad,79042.0
694,Kavya,40.0,Male,Chandigarh,
695,Mohan,46.0,Female,Bangalore,129089.0
696,Amit,60.0,Male,Bhopal,196168.0
697,Varsha,28.0,Male,Ahmedabad,164302.0
698,Deepa,35.0,Male,Pune,180081.0
699,Yogesh,,Male,Nagpur,53866.0
700,Usha,29.0,Male,Chennai,
701,Sandeep,26.0,Female,Bangalore,104246.0
702,Mohan,27.0,Female,Delhi,96975.0
703,Yogesh,61.0,Female,Indore,192927.0
704,Pooja,34.0,Female,Nagpur,101557.0
705,Rahul,55.0,Male,Ahmedabad,157488.0
706,Ishaan,24.0,Female,Pune,92516.0
707,Varsha,63.0,Male,Ahmedabad,169130.0
708,Asha,30.0,Female,Indore,191790.0
709,Rohan,57.0,Male,Chandigarh,52602.0
710,Simran,59.0,Male,Nagpur,178588.0
711,Sandeep,26.0,Female,Bhopal,149295.0
712,Kabir,44.0,Male,Surat,107969.0
713,Nandini,19.0,Male,Bangalore,152161.0
714,Swati,22.0,Female,Kolkata,188418.0
715,Aditya,46.0,Male,Lucknow,161559.0
716,Vihaan,54.0,Female,Ahmedabad,20155.0
717,Pallavi,55.0,Female,Indore,
718,Shweta,36.0,Female,Delhi,87494.0
719,Nikhil,25.0,Male,Delhi,96229.0
720,Neha,62.0,Male,Mumbai,124648.0
721,Kunal,18.0,Male,Nagpur,58547.0
722,Pallavi,39.0,Female,Ahmedabad,48795.0
723,Varsha,34.0,Male,Lucknow,41447.0
724,Sandeep,24.0,Female,Jaipur,187670.0
725,Aditya,42.0,Female,Indore,192886.0
726,Aditya,62.0,Male,Chandigarh,107960.0
727,Diya,21.0,Female,Hyderabad,83278.0
728,Usha,53.0,Male,Bhopal,75077.0
729,Vihaan,23.0,Male,Surat,132782.0
730,Vikram,48.0,Male,Lucknow,122932.0
731,Amit,36.0,Male,Hyderabad,160600.0
732,Rahul,61.0,Male,Nagpur,129869.0
733,Sandeep,56.0,Female,Bhopal,159251.0
734,Vivaan,44.0,Female,Hyderabad,68781.0
735,Satish,27.0,Female,Bhopal,175024.0
736,Rahul,43.0,Male,Kolkata,73798.0
737,Neha,36.0,Male,Mumbai,118696.0
738,Girish,56.0,Male,Lucknow,70939.0
739,Komal,20.0,Female,Nagpur,49516.0
740,Vikram,62.0,Male,Lucknow,161521.0
741,Vinod,30.0,Female,Kolkata,
742,Ajay,45.0,Female,Ahmedabad,146688.0
743,Rekha,37.0,Male,Ahmedabad,106661.0
744,Amit,45.0,Male,Ahmedabad,92954.0
745,Diya,,Female,Chennai,42746.0
746,Priya,58.0,Male,Hyderabad,87990.0
747,Mamta,56.0,Female,Chennai,78810.0
748,Riya,18.0,Male,Mumbai,138362.0
749,Kavya,20.0,Male,Surat,166295.0
750,Ramesh,30.0,Female,Kolkata,153669.0
751,Riya,45.0,Male,Nagpur,22659.0
752,Kabir,42.0,Female,Lucknow,106516.0
753,Rohan,50.0,Male,Bhopal,94567.0
754,Lakshmi,55.0,Female,Chandigarh,35037.0
755,Siddharth,23.0,Female,Nagpur,146498.0
756,Neha,61.0,Male,Hyderabad,197810.0
757,Jyoti,62.0,Female,Chennai,32109.0
758,Varsha,49.0,Male,Chennai,42010.0
759,Shreya,62.0,Male,Pune,28787.0
760,Siddharth,64.0,Male,Chennai,159544.0
761,Lakshmi,38.0,Female,Surat,174455.0
762,Komal,33.0,Female,Jaipur,81709.0
763,Priya,38.0,Male,Lucknow,54518.0
764,Simran,28.0,Male,Jaipur,73909.0
765,Praveen,54.0,Female,Bhopal,38351.0
766,Geeta,53.0,Male,Lucknow,
767,Vihaan,52.0,Male,Kolkata,172850.0
768,Riya,36.0,Female,Lucknow,175336.0
769,Kabir,37.0,Male,Jaipur,25075.0
770,Naresh,35.0,Female,Nagpur,199526.0
771,Siddharth,64.0,Male,Lucknow,48365.0
772,Aarav,58.0,Female,Kolkata,199272.0
773,Suresh,,Male,Kolkata,31002.0
774,Yogesh,32.0,Male,Mumbai,33947.0
775,Rekha,48.0,Female,Lucknow,
776,Vinod,18.0,Male,Chandigarh,136219.0
777,Jyoti,20.0,Female,Pune,98610.0
778,Mohan,33.0,Male,Ahmedabad,72142.0
779,Mohan,40.0,Female,Delhi,76307.0
780,Usha,28.0,Female,Kolkata,155565.0
781,Vihaan,29.0,Female,Bangalore,70085.0
782,Raj,27.0,Female,Ahmedabad,54228.0
783,Siddharth,49.0,Male,Surat,182727.0
784,Vivaan,33.0,Male,Hyderabad,63472.0
785,Usha,25.0,Female,Lucknow,69437.0
786,Shweta,55.0,Female,Jaipur,79711.0
787,Amit,29.0,Female,Delhi,157888.0
788,Harish,41.0,Male,Bangalore,97175.0
789,Shreya,45.0,Male,Ahmedabad,84307.0
790,Usha,,Male,Lucknow,66733.0
791,Nandini,45.0,Male,Mumbai,148202.0
792,Priya,53.0,Female,Hyderabad,115028.0
793,Jyoti,43.0,Female,Delhi,162312.0
794,Praveen,25.0,Female,Pune,112493.0
795,Kunal,45.0,Male,Bhopal,145149.0
796,Komal,45.0,Male,Mumbai,
797,Kunal,54.0,Male,Bangalore,28259.0
798,Usha,58.0,Female,Surat,148775.0
799,Deepa,53.0,Female,Delhi,34849.0
800,Shreya,44.0,Male,Mumbai,
801,Vikram,34.0,Female,Hyderabad,126108.0
802,Asha,,Male,Pune,109709.0
803,Nisha,50.0,Male,Mumbai,74869.0
804,Dinesh,37.0,Female,Chennai,146888.0
805,Arjun,30.0,Male,Pune,83095.0
806,Vihaan,45.0,Female,Bhopal,137886.0
807,Deepa,46.0,Male,Bangalore,90910.0
808,Usha,30.0,Female,Surat,43567.0
809,Simran,63.0,Female,Hyderabad,55292.0
810,Vinod,52.0,Female,Chandigarh,94813.0
811,Mohan,23.0,Male,Lucknow,117136.0
812,Praveen,35.0,Male,Jaipur,71631.0
813,Kavya,22.0,Female,Indore,29885.0
814,Harish,64.0,Female,Nagpur,86314.0
815,Geeta,42.0,Male,Nagpur,85087.0
816,Kunal,19.0,Male,Jaipur,180237.0
817,Vikram,27.0,Male,Indore,115998.0
818,Dinesh,47.0,Female,Jaipur,69812.0
819,Ajay,62.0,Male,Delhi,78643.0
820,Aarav,22.0,Male,Bangalore,64900.0
821,Kunal,50.0,Female,Hyderabad,194018.0
822,Nisha,18.0,Male,Pune,158923.0
823,Aditi,35.0,Male,Delhi,36288.0
824,Siddharth,49.0,Male,Bangalore,
825,Varsha,64.0,Female,Lucknow,158440.0
826,Ramesh,28.0,Female,Chennai,105436.0
827,Lakshmi,38.0,Female,Nagpur,66403.0
828,Girish,43.0,Female,Hyderabad,111170.0
829,Shreya,42.0,Female,Jaipur,29168.0
830,Nikhil,39.0,Female,Mumbai,69879.0
831,Tanvi,44.0,Female,Chandigarh,79871.0
832,Tanvi,30.0,Male,Hyderabad,52174.0
833,Vinod,50.0,Male,Kolkata,157653.0
834,Aditi,51.0,Female,Surat,130155.0
835,Komal,58.0,Male,Indore,
836,Swati,52.0,Male,Bangalore,84046.0
837,Varsha,18.0,Female,Ahmedabad,69678.0
838,Praveen,38.0,Male,Lucknow,46649.0
839,Varsha,23.0,Male,Chennai,147795.0
840,Mohan,45.0,Male,Lucknow,108668.0
841,Ishaan,34.0,Male,Hyderabad,165639.0
842,Usha,22.0,Male,Nagpur,109906.0
843,Ananya,48.0,Female,Indore,116019.0
844,Nisha,22.0,Female,Ahmedabad,98002.0
845,Komal,55.0,Female,Kolkata,48803.0
846,Usha,20.0,Male,Pune,169302.0
847,Sunita,40.0,Female,Mumbai,168934.0
848,Harish,54.0,Male,Ahmedabad,194427.0
849,Amit,54.0,Male,Bangalore,182331.0
850,Ananya,27.0,Male,Jaipur,50795.0
851,Pallavi,27.0,Male,Kolkata,28770.0
852,Savita,36.0,Female,Mumbai,31093.0
853,Pooja,34.0,Female,Chandigarh,197643.0
854,Vinod,38.0,Male,Chennai,151265.0
855,Kunal,31.0,Female,Jaipur,120311.0
856,Aditya,26.0,Male,Hyderabad,
857,Yogesh,63.0,Female,Ahmedabad,31190.0
858,Vihaan,18.0,Female,Nagpur,82824.0
859,Sanya,62.0,Male,Mumbai,193824.0
860,Diya,30.0,Female,Surat,183399.0
861,Kabir,21.0,Male,Delhi,62070.0
862,Pooja,18.0,Female,Surat,60197.0
863,Swati,57.0,Male,Pune,22261.0
864,Harish,49.0,Male,Surat,177584.0
865,Nandini,51.0,Female,Chandigarh,157788.0
866,Satish,45.0,Female,Pune,106795.0
867,Vivaan,48.0,Male,Kolkata,48933.0
868,Nikhil,25.0,Female,Chennai,155450.0
869,Deepa,56.0,Female,Kolkata,60583.0
870,Mamta,43.0,Male,Delhi,132082.0
871,Sunita,51.0,Male,Bangalore,105371.0
872,Geeta,20.0,Female,Chennai,180105.0
873,Vihaan,29.0,Male,Surat,175072.0
874,Naresh,18.0,Male,Nagpur,131032.0
875,Asha,61.0,Male,Lucknow,62604.0
876,Simran,22.0,Female,Bangalore,115074.0
877,Manish,47.0,Female,Chennai,93869.0
878,Vikram,47.0,Male,Chennai,
879,Pooja,34.0,Female,Delhi,
880,Sanya,64.0,Male,Hyderabad,116055.0
881,Girish,40.0,Female,Surat,157868.0
882,Asha,32.0,Male,Delhi,106716.0
883,Aarav,54.0,Male,Chennai,74245.0
884,Praveen,38.0,Female,Mumbai,63056.0
885,Savita,31.0,Male,Bangalore,168781.0
886,Sandeep,19.0,Female,Delhi,
887,Satish,28.0,Female,Hyderabad,37543.0
888,Mamta,56.0,Male,Indore,188490.0
889,Rohan,55.0,Male,Ahmedabad,116038.0
890,Satish,51.0,Female,Kolkata,167796.0
891,Siddharth,55.0,Male,Chennai,23828.0
892,Aditya,51.0,Male,Surat,136656.0
893,Kavya,35.0,Male,Lucknow,37087.0
894,Yogesh,47.0,Male,Ahmedabad,163677.0
895,Asha,32.0,Male,Pune,51337.0
896,Suresh,44.0,Female,Nagpur,156554.0
897,Nikhil,51.0,Female,Nagpur,
898,Meera,,Male,Bhopal,156535.0
899,Dinesh,50.0,Male,Bhopal,90448.0
900,Pooja,41.0,Male,Jaipur,24648.0
901,Shweta,32.0,Female,Hyderabad,150576.0
902,Nandini,47.0,Male,Lucknow,53623.0
903,Priya,59.0,Female,Indore,55634.0
904,Nikhil,34.0,Female,Indore,195674.0
905,Arjun,22.0,Female,Jaipur,134598.0
906,Yogesh,46.0,Male,Hyderabad,69334.0
907,Nikhil,21.0,Female,Surat,88648.0
908,Usha,27.0,Male,Mumbai,42054.0
909,Suresh,34.0,Female,Surat,90028.0
910,Dinesh,27.0,Male,Kolkata,42207.0
911,Lakshmi,34.0,Female,Ahmedabad,101554.0
912,Shreya,37.0,Male,Bangalore,172458.0
913,Savita,41.0,Female,Indore,103276.0
914,Praveen,22.0,Male,Nagpur,72781.0
915,Tanvi,51.0,Male,Hyderabad,195271.0
916,Harish,23.0,Male,Surat,81035.0
917,Pallavi,19.0,Male,Bangalore,28210.0
918,Jyoti,30.0,Female,Kolkata,64363.0
919,Praveen,60.0,Female,Chennai,98279.0
920,Komal,60.0,Male,Pune,173504.0
921,Siddharth,28.0,Female,Ahmedabad,154393.0
922,Ajay,64.0,Male,Kolkata,101348.0
923,Shweta,40.0,Male,Kolkata,188455.0
924,Dinesh,33.0,Female,Surat,133816.0
925,Tanvi,48.0,Male,Mumbai,143053.0
926,Praveen,28.0,Male,Jaipur,186892.0
927,Ishaan,33.0,Female,Indore,86262.0
928,Mohan,25.0,Male,Pune,154832.0
929,Sandeep,21.0,Male,Ahmedabad,173262.0
930,Swati,57.0,Male,Chennai,
931,Tanvi,21.0,Male,Chennai,43377.0
932,Riya,42.0,Female,Delhi,197809.0
933,Savita,20.0,Female,Kolkata,58211.0
934,Pooja,49.0,Female,Hyderabad,23744.0
935,Ajay,20.0,Male,Mumbai,44995.0
936,Sunita,44.0,Male,Pune,168049.0
937,Rahul,46.0,Female,Surat,54542.0
938,Satish,49.0,Male,Chennai,30651.0
939,Satish,36.0,Male,Ahmedabad,119239.0
940,Suresh,38.0,Male,Delhi,98931.0
941,Manish,22.0,Male,Nagpur,122112.0
942,Sunita,35.0,Female,Indore,36715.0
943,Pooja,45.0,Female,Ahmedabad,195481.0
944,Rahul,59.0,Female,Mumbai,175378.0
945,Tanvi,39.0,Male,Hyderabad,170158.0
946,Vivaan,38.0,Female,Delhi,165448.0
947,Naresh,23.0,Female,Nagpur,81350.0
948,Nisha,18.0,Male,Delhi,91425.0
949,Pooja,22.0,Male,Jaipur,187708.0
950,Rahul,58.0,Female,Pune,106120.0
951,Amit,29.0,Female,Delhi,134889.0
952,Shreya,43.0,Female,Chandigarh,185682.0
953,Praveen,63.0,Female,Jaipur,161130.0
954,Rekha,51.0,Male,Jaipur,94637.0
955,Ananya,31.0,Female,Mumbai,90194.0
956,Arjun,43.0,Female,Chandigarh,96917.0
957,Sanya,62.0,Male,Bangalore,84200.0
958,Aditya,44.0,Female,Ahmedabad,125848.0
959,Simran,26.0,Male,Indore,126022.0
960,Asha,43.0,Male,Hyderabad,197691.0
961,Sanya,64.0,Male,Lucknow,168226.0
962,Naresh,39.0,Female,Ahmedabad,170611.0
963,Aditi,64.0,Female,Delhi,80058.0
964,Vivaan,47.0,Male,Hyderabad,82068.0
965,Deepa,60.0,Female,Chennai,119932.0
966,Deepa,34.0,Female,Bangalore,181445.0
967,Amit,43.0,Male,Chennai,184226.0
968,Rekha,53.0,Male,Chandigarh,157103.0
969,Nikhil,18.0,Female,Bhopal,42785.0
970,Deepa,25.0,Male,Chennai,179741.0
971,Meera,,Female,Surat,114475.0
972,Aditi,32.0,Female,Pune,22282.0
973,Ajay,64.0,Female,Ahmedabad,185696.0
974,Deepa,39.0,Female,Lucknow,199510.0
975,Simran,31.0,Male,Surat,87534.0
976,Praveen,43.0,Male,Bhopal,182777.0
977,Satish,45.0,Male,Mumbai,189316.0
978,Ramesh,40.0,Male,Lucknow,94964.0
979,Asha,31.0,Female,Chennai,188509.0
980,Diya,41.0,Female,Delhi,139006.0
981,Nandini,19.0,Male,Nagpur,70583.0
982,Mamta,62.0,Female,Bangalore,58392.0
983,Savita,43.0,Female,Indore,27461.0
984,Geeta,31.0,Female,Kolkata,120123.0
985,Simran,24.0,Male,Lucknow,30516.0
986,Swati,20.0,Male,Indore,168586.0
987,Aarav,64.0,Male,Indore,141251.0
988,Neha,40.0,Female,Chennai,187340.0
989,Kunal,63.0,Male,Bangalore,187860.0
990,Savita,60.0,Male,Hyderabad,82493.0
991,Simran,64.0,Male,Ahmedabad,56027.0
992,Nandini,62.0,Male,Indore,113547.0
993,Praveen,35.0,Male,Jaipur,193921.0
994,Ajay,55.0,Male,Bhopal,120127.0
995,Deepa,52.0,Female,Pune,168930.0
996,Rekha,32.0,Female,Bangalore,99003.0
997,Mohan,42.0,Male,Delhi,59758.0
998,Mohan,54.0,Male,Chandigarh,74312.0
999,Rekha,45.0,Female,Delhi,88670.0
1000,Yogesh,27.0,Female,Bangalore,102279.0
1001,Lakshmi,56.0,Male,Delhi,35434.0
1002,Praveen,34.0,Male,Indore,198847.0
1003,Aditya,56.0,Male,Ahmedabad,95769.0
1004,Manish,39.0,Male,Delhi,86677.0
1005,Aditya,43.0,Female,Lucknow,103555.0
1006,Rahul,61.0,Male,Jaipur,148379.0
1007,Siddharth,,Male,Delhi,196806.0
1008,Manish,34.0,Male,Jaipur,121665.0
1009,Diya,30.0,Male,Nagpur,191675.0
1010,Simran,37.0,Female,Chennai,88803.0
1011,Amit,42.0,Female,Mumbai,190404.0
1012,Usha,,Female,Ahmedabad,111703.0
1013,Vinod,27.0,Male,Bhopal,41312.0
1014,Yogesh,20.0,Male,Indore,195251.0
1015,Vikram,58.0,Female,Mumbai,137961.0
1016,Jyoti,62.0,Male,Indore,
1017,Ishaan,35.0,Male,Chennai,37297.0
1018,Ajay,64.0,Female,Indore,22011.0
1019,Nikhil,53.0,Female,Nagpur,140234.0
1020,Shweta,,Female,Ahmedabad,64014.0
1021,Arjun,39.0,Female,Bangalore,162810.0
1022,Harish,51.0,Male,Bangalore,114333.0
1023,Rekha,64.0,Male,Jaipur,198570.0
1024,Diya,,Female,Chennai,31120.0
1025,Shweta,57.0,Male,Jaipur,159839.0
1026,Vikram,61.0,Female,Nagpur,42852.0
1027,Ramesh,36.0,Female,Pune,99239.0
1028,Geeta,59.0,Male,Delhi,152001.0
1029,Usha,58.0,Female,Kolkata,111575.0
1030,Diya,54.0,Male,Pune,115040.0
1031,Ananya,23.0,Male,Delhi,168510.0
1032,Girish,43.0,Male,Ahmedabad,199587.0
1033,Siddharth,51.0,Male,Jaipur,25744.0
1034,Arjun,62.0,Female,Bhopal,193489.0
1035,Sandeep,23.0,Male,Ahmedabad,158141.0
1036,Nikhil,54.0,Female,Nagpur,62359.0
1037,Kavya,50.0,Female,Surat,170871.0
1038,Meera,39.0,Female,Surat,118746.0
1039,Riya,38.0,Female,Surat,140906.0
1040,Simran,23.0,Male,Nagpur,
1041,Shreya,23.0,Male,Bhopal,67093.0
1042,Aditi,21.0,Female,Indore,188298.0
1043,Nikhil,47.0,Female,Ahmedabad,134650.0
1044,Shreya,,Male,Delhi,177489.0
1045,Amit,47.0,Female,Nagpur,169765.0
1046,Savita,48.0,Male,Surat,140956.0
1047,Mamta,41.0,Female,Bhopal,135598.0
1048,Simran,26.0,Male,Chennai,153241.0
1049,Rahul,20.0,Female,Nagpur,173124.0
1050,Savita,48.0,Female,Chandigarh,
1051,Ajay,,Male,Indore,51778.0
1052,Deepa,54.0,Female,Delhi,178806.0
1053,Riya,53.0,Female,Surat,174245.0
1054,Ajay,41.0,Male,Hyderabad,181475.0
1055,Ananya,48.0,Female,Bangalore,157416.0
1056,Swati,23.0,Male,Bhopal,38800.0
1057,Diya,19.0,Male,Bangalore,45372.0
1058,Mohan,37.0,Female,Pune,81516.0
1059,Rekha,45.0,Female,Bangalore,40538.0
1060,Meera,28.0,Female,Delhi,83918.0
1061,Neha,21.0,Female,Lucknow,166045.0
1062,Aditya,32.0,Female,Jaipur,91155.0
1063,Girish,23.0,Female,Delhi,79500.0
1064,Vivaan,47.0,Female,Indore,187647.0
1065,Satish,55.0,Male,Chandigarh,193333.0
1066,Girish,19.0,Female,Delhi,130659.0
1067,Kabir,32.0,Male,Nagpur,47716.0
1068,Savita,28.0,Female,Bhopal,154308.0
1069,Diya,25.0,Female,Kolkata,166920.0
1070,Pooja,43.0,Male,Bhopal,22352.0
1071,Vihaan,62.0,Female,Jaipur,
1072,Ajay,61.0,Female,Hyderabad,96449.0
1073,Diya,22.0,Male,Bangalore,
1074,Harish,23.0,Female,Jaipur,106836.0
1075,Sanya,43.0,Female,Bangalore,156570.0
1076,Pooja,21.0,Female,Pune,70098.0
1077,Arjun,36.0,Male,Jaipur,132169.0
1078,Swati,37.0,Female,Surat,160641.0
1079,Usha,50.0,Female,Indore,146060.0
1080,Priya,37.0,Female,Indore,150544.0
1081,Geeta,29.0,Female,Bangalore,20340.0
1082,Aditi,64.0,Male,Hyderabad,195021.0
1083,Nikhil,18.0,Male,Surat,102302.0
1084,Asha,43.0,Female,Mumbai,20138.0
1085,Riya,,Female,Ahmedabad,151430.0
1086,Satish,55.0,Male,Ahmedabad,139619.0
1087,Raj,54.0,Male,Hyderabad,105376.0
1088,Ishaan,28.0,Female,Kolkata,119931.0
1089,Lakshmi,53.0,Male,Mumbai,181726.0
1090,Lakshmi,,Female,Pune,176951.0
1091,Mohan,60.0,Male,Hyderabad,101532.0
1092,Naresh,20.0,Male,Surat,75778.0
1093,Priya,50.0,Male,Ahmedabad,57772.0
1094,Satish,23.0,Male,Nagpur,78478.0
1095,Pallavi,27.0,Female,Ahmedabad,46762.0
1096,Ishaan,22.0,Male,Ahmedabad,164355.0
1097,Kunal,40.0,Male,Surat,190492.0
1098,Rohan,27.0,Female,Chennai,75568.0
1099,Ramesh,61.0,Male,Hyderabad,105090.0
1100,Diya,19.0,Male,Delhi,40219.0
